,0
598,-1.6424374935510235
599,-1.6424374261631434
600,-1.6424373584528495
601,-1.6424372904191629
602,-1.642437222061104
603,-1.642437153377695
604,-1.6424370843679517
605,-1.6424370150308925
606,-1.642436945365535
607,-1.642436875370895
608,-1.6424368050459852
609,-1.642436734389818
610,-1.6424366634014065
611,-1.6424365920797592
612,-1.6424365204238847
613,-1.6424364484327938
614,-1.6424363761054896
615,-1.6424363034409832
616,-1.642436230438271
617,-1.6424361570963615
618,-1.642436083414253
619,-1.6424360093909465
620,-1.642435935025442
621,-1.6424358603167366
622,-1.6424357852638256
623,-1.6424357098657059
624,-1.6424356341213702
625,-1.6424355580298096
626,-1.6424354815900195
627,-1.6424354048009866
628,-1.6424353276617019
629,-1.6424352501711528
630,-1.6424351723283246
631,-1.6424350941322048
632,-1.642435015581775
633,-1.6424349366760203
634,-1.6424348574139203
635,-1.6424347777944586
636,-1.6424346978166129
637,-1.6424346174793614
638,-1.6424345367816826
639,-1.642434455722553
640,-1.6424343743009444
641,-1.6424342925158373
642,-1.6424342103661982
643,-1.642434127850999
644,-1.6424340449692136
645,-1.6424339617198094
646,-1.6424338781017538
647,-1.6424337941140166
648,-1.64243370975556
649,-1.6424336250253508
650,-1.642433539922352
651,-1.6424334544455268
652,-1.642433368593834
653,-1.6424332823662355
654,-1.642433195761689
655,-1.6424331087791517
656,-1.64243302141758
657,-1.6424329336759291
658,-1.642432845553152
659,-1.6424327570481994
660,-1.642432668160027
661,-1.6424325788875798
662,-1.642432489229807
663,-1.642432399185657
664,-1.6424323087540775
665,-1.64243221793401
666,-1.6424321267243986
667,-1.6424320351241855
668,-1.642431943132313
669,-1.6424318507477202
670,-1.6424317579693473
671,-1.6424316647961261
672,-1.6424315712269986
673,-1.6424314772608979
674,-1.6424313828967583
675,-1.6424312881335108
676,-1.6424311929700874
677,-1.6424310974054184
678,-1.6424310014384338
679,-1.642430905068063
680,-1.6424308082932282
681,-1.64243071111286
682,-1.6424306135258806
683,-1.6424305155312136
684,-1.6424304171277837
685,-1.6424303183145093
686,-1.6424302190903115
687,-1.6424301194541095
688,-1.642430019404823
689,-1.642429918941365
690,-1.6424298180626538
691,-1.6424297167676036
692,-1.6424296150551279
693,-1.642429512924137
694,-1.6424294103735437
695,-1.642429307402259
696,-1.6424292040091888
697,-1.6424291001932418
698,-1.6424289959533243
699,-1.6424288912883418
700,-1.6424287861971976
701,-1.6424286806787938
702,-1.642428574732034
703,-1.6424284683558141
704,-1.642428361549037
705,-1.6424282543105984
706,-1.6424281466393944
707,-1.642428038534322
708,-1.642427929994274
709,-1.6424278210181413
710,-1.6424277116048176
711,-1.6424276017531938
712,-1.6424274914621562
713,-1.6424273807305954
714,-1.6424272695573954
715,-1.6424271579414433
716,-1.6424270458816206
717,-1.6424269333768124
718,-1.6424268204259016
719,-1.6424267070277663
720,-1.6424265931812865
721,-1.642426478885339
722,-1.6424263641388033
723,-1.6424262489405541
724,-1.642426133289468
725,-1.6424260171844132
726,-1.6424259006242685
727,-1.642425783607899
728,-1.6424256661341798
729,-1.6424255482019767
730,-1.6424254298101582
731,-1.64242531095759
732,-1.6424251916431396
733,-1.6424250718656694
734,-1.642424951624043
735,-1.6424248309171234
736,-1.6424247097437712
737,-1.6424245881028476
738,-1.6424244659932083
739,-1.6424243434137107
740,-1.6424242203632142
741,-1.6424240968405728
742,-1.6424239728446393
743,-1.6424238483742692
744,-1.6424237234283112
745,-1.6424235980056168
746,-1.6424234721050375
747,-1.6424233457254187
748,-1.6424232188656094
749,-1.6424230915244562
750,-1.6424229637008019
751,-1.6424228353934904
752,-1.6424227066013655
753,-1.6424225773232666
754,-1.6424224475580333
755,-1.6424223173045063
756,-1.6424221865615227
757,-1.6424220553279183
758,-1.6424219236025281
759,-1.6424217913841852
760,-1.6424216586717246
761,-1.642421525463974
762,-1.6424213917597663
763,-1.6424212575579282
764,-1.6424211228572891
765,-1.6424209876566749
766,-1.6424208519549104
767,-1.642420715750818
768,-1.6424205790432238
769,-1.6424204418309458
770,-1.6424203041128063
771,-1.642420165887622
772,-1.6424200271542133
773,-1.6424198879113951
774,-1.6424197481579828
775,-1.6424196078927913
776,-1.642419467114632
777,-1.6424193258223185
778,-1.64241918401466
779,-1.6424190416904672
780,-1.6424188988485466
781,-1.6424187554877052
782,-1.64241861160675
783,-1.6424184672044853
784,-1.642418322279714
785,-1.6424181768312407
786,-1.6424180308578633
787,-1.6424178843583837
788,-1.6424177373316013
789,-1.642417589776313
790,-1.6424174416913166
791,-1.6424172930754055
792,-1.642417143927376
793,-1.6424169942460203
794,-1.6424168440301303
795,-1.6424166932784974
796,-1.6424165419899117
797,-1.64241639016316
798,-1.6424162377970315
799,-1.642416084890313
800,-1.6424159314417885
801,-1.6424157774502406
802,-1.6424156229144542
803,-1.6424154678332095
804,-1.6424153122052874
805,-1.642415156029467
806,-1.6424149993045265
807,-1.6424148420292404
808,-1.6424146842023852
809,-1.6424145258227363
810,-1.6424143668890652
811,-1.6424142074001435
812,-1.6424140473547422
813,-1.6424138867516318
814,-1.6424137255895774
815,-1.6424135638673472
816,-1.6424134015837064
817,-1.6424132387374188
818,-1.6424130753272494
819,-1.642412911351957
820,-1.6424127468103016
821,-1.6424125817010446
822,-1.6424124160229427
823,-1.6424122497747542
824,-1.6424120829552333
825,-1.6424119155631345
826,-1.6424117475972098
827,-1.6424115790562122
828,-1.642411409938892
829,-1.6424112402439974
830,-1.6424110699702774
831,-1.6424108991164796
832,-1.6424107276813482
833,-1.642410555663629
834,-1.6424103830620627
835,-1.6424102098753937
836,-1.6424100361023626
837,-1.642409861741706
838,-1.6424096867921667
839,-1.6424095112524772
840,-1.6424093351213787
841,-1.6424091583976004
842,-1.6424089810798777
843,-1.6424088031669444
844,-1.64240862465753
845,-1.6424084455503605
846,-1.6424082658441714
847,-1.6424080855376875
848,-1.6424079046296314
849,-1.6424077231187308
850,-1.6424075410037082
851,-1.642407358283285
852,-1.6424071749561844
853,-1.6424069910211256
854,-1.6424068064768254
855,-1.6424066213220019
856,-1.6424064355553727
857,-1.6424062491756517
858,-1.642406062181551
859,-1.6424058745717869
860,-1.6424056863450673
861,-1.6424054975001041
862,-1.6424053080356036
863,-1.642405117950276
864,-1.6424049272428276
865,-1.6424047359119627
866,-1.6424045439563864
867,-1.6424043513747988
868,-1.642404158165905
869,-1.6424039643284025
870,-1.6424037698609915
871,-1.6424035747623724
872,-1.6424033790312376
873,-1.642403182666284
874,-1.6424029856662077
875,-1.6424027880297
876,-1.6424025897554533
877,-1.6424023908421572
878,-1.6424021912885032
879,-1.6424019910931766
880,-1.6424017902548658
