,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.8987149744277896,-0.8977688962261157,-0.9084746701273709,-0.911662730200913,-0.9233379447586243,-0.9318636532228719,-0.9473907451839743,-0.9634943480051834,-0.9848533421793025,-1.0106996896967455,-1.0447915571897457,-1.0892918068661273,-1.1505483288818046,-1.2344829832991866,-1.3654600727303732,-1.5803226618160817,-1.6472970535352573,-1.4100432745573217,-1.2391881574542984,-1.1437165568479946,-1.081394088630734,-1.0371368406788088,-1.0046997794193324,-0.9796326891287652,-0.9594121422117499,-0.943899980887813,-0.9294984995106117,-0.9201961435173972,-0.9121760625310897,-0.9036968768296578,-0.8997911238865903,-0.8925275530205504
2,-0.8983018390852553,-0.8974795927814319,-0.9081969189287726,-0.9115444646155149,-0.9232080458920047,-0.9318626587094605,-0.947394692136302,-0.9634661385903891,-0.9848805507781009,-1.0106816855290208,-1.0447972618678107,-1.0892932520823713,-1.150544004784987,-1.2344865717173108,-1.3654583721093594,-1.5803228809080068,-1.6472980379460016,-1.4100415432550513,-1.2391895583263197,-1.1437176923142303,-1.081386827397868,-1.0371510324176676,-1.004681458414582,-0.9796401565207655,-0.9594321090782274,-0.943827967751091,-0.929581227154068,-0.9199874879985345,-0.9120523323245895,-0.90340745425782,-0.8995654739962891,-0.8919971108122998
3,-0.8978937469322154,-0.8971938778583696,-0.9079271255417516,-0.9114255300211411,-0.9230836301785762,-0.9318608483010158,-0.9473973442133501,-0.9634405540613123,-0.9849052974844994,-1.0106652350643972,-1.044802399828978,-1.0892946377862325,-1.1505399854237786,-1.2344898675266474,-1.3654568617261338,-1.5803229974259707,-1.6472990738725417,-1.4100397642930167,-1.2391910955040426,-1.1437184338176491,-1.0813804502207205,-1.0371637637609608,-1.0046648596042456,-0.9796467180651078,-0.9594505535841407,-0.9437615196188955,-0.9296547278229842,-0.9197921663288282,-0.9119240546986512,-0.9031287893189406,-0.8993370956718965,-0.8914835354978154
4,-0.8974908672996615,-0.8969118393864561,-0.9076651250243726,-0.9113061165274248,-0.9229645104621205,-0.9318582790497907,-0.9473987721334061,-0.9634174674614113,-0.9849277023997713,-1.0106502600391079,-1.044807004517588,-1.0892959598528626,-1.1505362624188797,-1.2344928803741626,-1.3654555344820876,-1.5803230155734225,-1.6473001583658171,-1.4100379409217443,-1.2391927617672236,-1.143718798507431,-1.0813749221085214,-1.037175088965034,-1.0046499267213735,-0.979652382025144,-0.9594675926601741,-0.9437003242203799,-0.9297195319898073,-0.9196095441170515,-0.9117917286624475,-0.9028605004740338,-0.8991064609755539,-0.8909863504310609
5,-0.8970933688601084,-0.8966335570854864,-0.9074107621196486,-0.9111864057227397,-0.9228505059590906,-0.9318550068459309,-0.9473990436229808,-0.9633967565995203,-0.9849478814872845,-1.0106366848829684,-1.0448111083823344,-1.0892972142896495,-1.1505328278092302,-1.2344956195807961,-1.3654543836504152,-1.5803229394147993,-1.6473012887114542,-1.4100360762589135,-1.239194550334278,-1.143718802838809,-1.0813702095669577,-1.0371850601743262,-1.0046366059553957,-0.9796571557625747,-0.9594833401870713,-0.9436440791872784,-0.9297761522953286,-0.9194390095875211,-0.9116558328393954,-0.9026022225742454,-0.8988740255970924,-0.8905050913110877
6,-0.8967014238918123,-0.8963591036308457,-0.9071638879998923,-0.9110665732831577,-0.9227414410460888,-0.9318510854104065,-0.9473982256859756,-0.9633783013734168,-0.9849659485428026,-1.0106244355042093,-1.0448147431810506,-1.089298397259203,-1.150529673715785,-1.2344980943416184,-1.3654534026022884,-1.5803227729523421,-1.6473024622399757,-1.4100341733688306,-1.2391964545385195,-1.1437184629995882,-1.0813662796302346,-1.0371937287453494,-1.0046248441852421,-0.9796610469843954,-0.9594979072351567,-0.9435924885910572,-0.9298250909897278,-0.9192799623518131,-0.9115168382951297,-0.9023535934892166,-0.8986402421786353,-0.8900392952144168
7,-0.8963152082553282,-0.896088544583509,-0.906924360401038,-0.9109467888617093,-0.9226371453512943,-0.9318465662824966,-0.947396384554489,-0.9633619838435187,-0.9849820151292288,-1.010613439329118,-1.0448179399659523,-1.0892995050762724,-1.1505267923504507,-1.2345003137155979,-1.3654525848136292,-1.5803225201208557,-1.6473036763296027,-1.4100322352585724,-1.2391984678337702,-1.1437177948961095,-1.0813630998869275,-1.0372011452053065,-1.0046145890263727,-0.9796640637140928,-0.9595114020326952,-0.9435452630773664,-0.9298668396969149,-0.9191318137386533,-0.911375208269783,-0.9021142543471949,-0.8984055601124188,-0.889588500812403
8,-0.8959349013905643,-0.8958219383948338,-0.906692043629475,-0.9108272160903639,-0.9225374537574464,-0.9318414988214123,-0.9473935856868475,-0.9633476882353504,-0.9849961905760154,-1.0106036253029798,-1.0448207290836442,-1.0893005342076898,-1.1505241760164322,-1.2345022866254505,-1.3654519238653715,-1.580322184787646,-1.6473049284064643,-1.4100302648778824,-1.2392005837947095,-1.1437168141528602,-1.081360638480879,-1.0372073592511404,-1.0046057888325075,-0.9796662142902365,-0.9595239299669245,-0.9435021198705807,-0.9299018794194688,-0.9189939868144815,-0.9112313981770557,-0.9018838495596342,-0.8981704255379858,-0.889152248399701
9,-0.8955606863242053,-0.8955593364126918,-0.9064668085679108,-0.9107080125823308,-0.9224422064057056,-0.9318359302063866,-0.9473898937681662,-0.9633353009400563,-0.9850085819797243,-1.0105949238902299,-1.0448231401751267,-1.089301481272374,-1.1505218171081912,-1.2345040218576726,-1.365451413443464,-1.5803217707525112,-1.6473062159446084,-1.4100282651191678,-1.2392027961168954,-1.143715536112482,-1.081358864111246,-1.0372124197496804,-1.004598392695769,-0.9796675073664771,-0.9595355935843735,-0.9434627827770845,-0.9299306805468512,-0.9188659163955372,-0.9110858556144725,-0.9016620268316095,-0.8979352813557681,-0.8887300799130252
