,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
13,-2.2912609110305786e-13,2.747144100491416e-13,-4.4000547961846654e-13,7.112113040210311e-13,-1.248221138871133e-12,2.129104442338017e-12,-3.682886959707807e-12,6.040858148145998e-12,-9.129400391268755e-12,1.0255286320707828e-11,3.728675068377736e-12,-8.265289397333185e-11,3.807985766820082e-10,-9.747789017416994e-10,9.637440870595343e-10,4.907457099876933e-09,-1.3282681836470746e-08,1.2182317914027478e-08,-5.656649582958309e-09,2.1014817458059865e-09,-7.517510668652262e-10,2.8547037963035437e-10,-1.152200138473847e-10,4.889887397613512e-11,-2.1633339555612816e-11,9.891364231711394e-12,-4.692017342962582e-12,2.268609526802938e-12,-1.1523465514372082e-12,5.941204263001034e-13,-3.524380581058679e-13,2.316871129356687e-13
14,-1.2561384213903022e-13,1.4039448741185446e-13,-2.368809460156536e-13,3.6946633160839836e-13,-6.641136415339166e-13,1.1092777770108313e-12,-1.912421260498865e-12,2.9695134737213184e-12,-3.872532995254549e-12,1.3408048090539874e-12,1.9082630119389595e-11,-1.1187264829512116e-10,4.5115671477152224e-10,-1.1518353670332724e-09,1.352795351500379e-09,4.469034629699913e-09,-1.3067209130067505e-08,1.1987987397171996e-08,-5.354473776861275e-09,1.8649198298691095e-09,-6.170351951484144e-10,2.172190988144276e-10,-8.206689634264624e-11,3.2855663155231493e-11,-1.3833384137745994e-11,6.044714369381826e-12,-2.7757400224478316e-12,1.2923494931892141e-12,-6.485879606001794e-13,3.201807672539532e-13,-1.9431556518926268e-13,1.19017074879817e-13
15,-1.2141970907337782e-14,-4.6038849464850205e-15,-1.5122036660543644e-14,-6.625874065750571e-16,-2.812005251941762e-14,3.238516071500771e-15,1.1251650003165865e-14,-3.5321983613536554e-13,1.7935680759973731e-12,-8.140138189736724e-12,3.5071809895552175e-11,-1.4132795576352954e-10,5.21905307793599e-10,-1.3332693293602705e-09,1.7801308494055016e-09,3.901834759046722e-09,-1.2658746099425084e-08,1.1625205194280508e-08,-4.9447678984722895e-09,1.573728025600655e-09,-4.5814446981340924e-10,1.3862968661085402e-10,-4.447818587127158e-11,1.4875753097957503e-11,-5.157772738192045e-12,1.7963763613462583e-12,-6.66248401877879e-13,2.238560206493207e-13,-9.678871729269801e-14,2.2483786458760238e-14,-2.1141467094581705e-14,-2.598524078696028e-15
16,1.0723381076859642e-13,-1.5512373066070417e-13,2.1733548013214023e-13,-3.8596716969459916e-13,6.370051165983454e-13,-1.1494277754091727e-12,2.0189097265578725e-12,-3.806378627476528e-12,7.657426104607658e-12,-1.781552220132264e-11,5.1030316177267525e-11,-1.6977129621056022e-10,5.907134952039404e-10,-1.5143286096461552e-09,2.23921563744331e-09,3.2119766694183255e-09,-1.2067235166007926e-08,1.110659577545875e-08,-4.436673094564201e-09,1.2338860985308989e-09,-2.7873949156966973e-10,5.171856669559527e-11,-3.512126583955555e-12,-4.5003517999517975e-12,4.119933308618936e-12,-2.714995354107657e-12,1.5657847747414163e-12,-9.00406282312671e-13,4.839168152734876e-13,-2.885598839265876e-13,1.609539931988667e-13,-1.28857888637252e-13
17,2.2809086569212263e-13,-3.0575317815014813e-13,4.519198190767599e-13,-7.724634800642371e-13,1.3068395940421396e-12,-2.3066287551968704e-12,4.036459601097959e-12,-7.261256389943407e-12,1.3493469359593154e-11,-2.7291205012762164e-11,6.62524579978968e-11,-1.9588443744334177e-10,6.550858809542086e-10,-1.689817641541406e-09,2.7224942586557725e-09,2.4072327870273838e-09,-1.130522712548e-08,1.0447774022133966e-08,-3.841380486471069e-09,8.5247939288365e-10,-8.305650445423736e-11,-4.12282965036355e-11,3.964736477175661e-11,-2.46755462749793e-11,1.3699572919417714e-11,-7.33867340677021e-12,3.8436507987259994e-12,-2.041249242542621e-12,1.0728423341673417e-12,-6.018900790602776e-13,3.453147241911666e-13,-2.5525377733821114e-13
18,3.457978797495138e-13,-4.5099996667804507e-13,6.797235010637489e-13,-1.1458561123507802e-12,1.956134298119465e-12,-3.4251793905335534e-12,5.987469065607956e-12,-1.0585757836649209e-11,1.9069761651241205e-11,-3.6164263224868914e-11,8.001632946497403e-11,-2.1831944567587567e-10,7.124338669187819e-10,-1.854214921578967e-09,3.2215675231928144e-09,1.4967248047162745e-09,-1.0387479982460561e-08,9.666997762504213e-09,-3.1718790091817194e-09,4.375291391024314e-10,1.2419549302476997e-10,-1.377139380632722e-10,8.372283586600491e-11,-4.501315065171581e-11,2.326335171905492e-11,-1.1916482951866484e-11,6.087046910018332e-12,-3.1580136132873255e-12,1.648439063238347e-12,-9.061545543650155e-13,5.249908030124482e-13,-3.7721669405778636e-13
19,4.556879741042642e-13,-5.854651068335686e-13,8.918255272017448e-13,-1.4920119547025512e-12,2.559701515423478e-12,-4.462260984644125e-12,7.795826930300837e-12,-1.3648910106177185e-11,2.415609628406754e-11,-4.403693734584382e-11,9.160881307478236e-11,-2.357417097304051e-10,7.601532157973554e-10,-2.0017978520867943e-09,3.727392466086335e-09,4.90575792236898e-10,-9.330516636714492e-09,8.78477695962916e-09,-2.4426678074091435e-09,-2.1984121048264185e-12,3.3794942962067627e-10,-2.3509488604397453e-10,1.2737841499879038e-10,-6.485525985209959e-11,3.2485481683896585e-11,-1.6287706478225763e-11,8.21467747524989e-12,-4.209878040996486e-12,2.189030544392352e-12,-1.1900745126353337e-12,6.929895086088127e-13,-4.902563942678521e-13
20,5.532399008026073e-13,-7.040122210533621e-13,1.0796237172532061e-12,-1.797431430129497e-12,3.093322532071287e-12,-5.376887373765525e-12,9.388453232700425e-12,-1.6325428467317533e-11,2.853226435116601e-11,-5.053076578047678e-11,1.0035110988973471e-10,-2.468740968329141e-10,7.957047881536647e-10,-2.1267737748004593e-09,4.230502094147514e-09,-6.004680128567383e-10,-8.15215441959689e-09,7.82344438717786e-09,-1.6694366582571296e-09,-4.573984435893875e-10,5.52904194670686e-10,-3.3064978391918437e-10,1.6925700402494647e-10,-8.354194564116448e-11,4.1042235316786134e-11,-2.0294142613398635e-11,1.0146940590839862e-11,-5.1571898236286255e-12,2.673569565100723e-12,-1.4428093801120911e-12,8.425362076703362e-13,-5.900991366179844e-13
21,6.342586447538401e-13,-8.019283283163537e-13,1.2351629970191853e-12,-2.049702205888704e-12,3.5346376859889452e-12,-6.1313252822952394e-12,1.0697952656038588e-11,-1.8500152956208957e-11,3.199615343056076e-11,-5.530037911941138e-11,1.0562403704088275e-10,-2.5054055596452065e-10,8.166963443776633e-10,-2.2234113849851117e-09,4.72123633547742e-09,-1.7654403876913186e-09,-6.87101003159133e-09,6.8067041377193525e-09,-8.687240551660224e-10,-9.18445664049748e-10,7.636541272717209e-10,-4.2165020005714975e-10,2.0801827705418835e-10,-1.0043066517283291e-10,4.8622048077649126e-11,-2.378514138584961e-11,1.1808599010554542e-11,-5.96277226813931e-12,3.082387338674821e-12,-1.6543098892618844e-12,9.673335000833644e-13,-6.728176436970338e-13
22,6.950474497289058e-13,-8.750734870673322e-13,1.35144651769356e-12,-2.2379242217064627e-12,3.863987810967462e-12,-6.6924297218524286e-12,1.1665120605607751e-11,-2.0072224886818357e-11,3.437142217418911e-11,-5.8046610702733115e-11,1.0689224437671476e-10,-2.4570846175161796e-10,8.209631354203381e-10,-2.2861718203402488e-09,5.1899808757716e-09,-2.9935709631836194e-09,-5.506003711986151e-09,5.759164445646802e-09,-5.756136970029681e-11,-1.375617946194405e-09,9.648213395044718e-10,-5.054323232458057e-10,2.423767859692055e-10,-1.1491551793760475e-10,5.4935441025589897e-11,-2.6622492303381186e-11,1.3131358761540483e-11,-6.593175044520897e-12,3.397909465896181e-12,-1.8156512786920946e-12,1.0618081723394172e-12,-7.349520952427858e-13
23,7.325633630578748e-13,-9.200168301020845e-13,1.422717058146788e-12,-2.353094677913567e-12,4.065176307336473e-12,-7.032855101594307e-12,1.2241224027210481e-11,-2.095889998836194e-11,3.551450859942445e-11,-5.852842170609902e-11,1.0372640390484991e-10,-2.31527600801471e-10,8.066449010985417e-10,-2.309833493007482e-09,5.6274066132730214e-09,-4.274703676626209e-09,-4.07585848536812e-09,4.705872470095346e-09,7.46888356864752e-10,-1.8193212665559127e-09,1.151187287023681e-09,-5.794671517296817e-10,2.711388129945444e-10,-1.2644561694583054e-10,5.972440859668694e-11,-2.868501718795774e-11,1.4056269079065207e-11,-7.0198314061013835e-12,3.605313337990355e-12,-1.9193388322130726e-12,1.1213355612885827e-12,-7.736205641113639e-13
24,7.445484667685022e-13,-9.34155680323083e-13,1.4446956735990731e-12,-2.3884409281503456e-12,4.126119571906289e-12,-7.1320974276930145e-12,1.2389951061553473e-11,-2.1098811389097523e-11,3.5320656334098965e-11,-5.6573379956679883e-11,9.582306490475924e-11,-2.0736602248648045e-10,7.722565620738493e-10,-2.289609631548302e-09,6.0247033665031994e-09,-5.59970889539339e-09,-2.5986198745322457e-09,3.67185332570376e-09,1.5276891714920067e-09,-2.240310771037967e-09,1.3178201723293899e-09,-6.414279171375933e-10,2.932372482091753e-10,-1.34542296107379e-10,6.27710274702648e-11,-2.987272612591254e-11,1.4535859453754768e-11,-7.220084332474878e-12,3.693100097186386e-12,-1.959576326731839e-12,1.1424308909739222e-12,-7.866166064276651e-13
25,7.296312741622219e-13,-9.158159439707586e-13,1.4147687308446782e-12,-2.3396931553245663e-12,4.039364453766579e-12,-6.977342270651332e-12,1.2088983479019477e-11,-2.045464760704977e-11,3.3728831824678294e-11,-5.2086153071591855e-11,8.302082975047276e-11,-1.7283979516731838e-10,7.167507968923477e-10,-2.221254837687711e-09,6.373800035209244e-09,-6.960873322870055e-09,-1.091193352107313e-09,2.681671349145573e-09,2.2684765556026164e-09,-2.629901126306267e-09,1.4601949401797974e-09,-6.892524958459111e-10,3.077631574313061e-10,-1.388143833042552e-10,6.390497286873546e-11,-3.0110417532772856e-11,1.4535945752063334e-11,-7.1780543210681934e-12,3.653562581796022e-12,-1.932491637854554e-12,1.1229002329502345e-12,-7.724927398968423e-13
26,6.873930765916689e-13,-8.643301574563836e-13,1.3321142243750579e-12,-2.2052859481867832e-12,3.80244775207124e-12,-6.5640788337503965e-12,1.1331104197890837e-11,-1.901507957590181e-11,3.072524839911388e-11,-4.5054863545972665e-11,6.531269994695868e-11,-1.2783716229291406e-10,6.39569539498069e-10,-2.1011555101224623e-09,6.6675639649181954e-09,-8.352264410902617e-09,4.3108122660351e-10,1.7590203621517184e-09,2.9537841939617422e-09,-2.9801647814327173e-09,1.5743031106406252e-09,-7.21199563845852e-10,3.139934355692006e-10,-1.389713280605084e-10,6.300973568655301e-11,-2.935059155464754e-11,1.403703772135819e-11,-6.885315033240849e-12,3.483128707564517e-12,-1.836310630175579e-12,1.0619437629341906e-12,-7.306269732824284e-13
27,6.183969381149591e-13,-7.800908206966917e-13,1.1977630180282088e-12,-1.9864825108830684e-12,3.418087109903688e-12,-5.896465073454875e-12,1.0124817192842925e-11,-1.679590064219953e-11,2.634539453746684e-11,-3.5554972999177644e-11,4.285406267013085e-11,-7.253593907655495e-11,5.406848818096434e-10,-1.9264076967968385e-09,6.899980727329532e-09,-9.770054866961195e-09,1.9548181366772313e-09,9.263521650123918e-10,3.5693397900554985e-09,-3.2841101449175072e-09,1.6567494930837882e-09,-7.358970836463765e-10,3.114137716401059e-10,-1.3483372188195513e-10,6.00273481371426e-11,-2.757560600530362e-11,1.3035303306698477e-11,-6.3413575514696085e-12,3.182569651025712e-12,-1.671474337602659e-12,9.602078558877674e-13,-6.612704241995395e-13
28,5.241786411616149e-13,-6.645762967389509e-13,1.0145929885231252e-12,-1.6874154247466912e-12,2.89419404136399e-12,-4.987422781153907e-12,8.49444109573114e-12,-1.3840322315887722e-11,2.067450746636741e-11,-2.3750541818239764e-11,1.596578055057319e-11,-7.412930771674417e-12,4.206252071871992e-10,-1.6948731995880332e-09,7.0662968951851625e-09,-1.121280220363615e-08,3.4689217184970416e-09,2.0454808406071008e-10,4.102328212860178e-09,-3.535838749319955e-09,1.7048337360241062e-09,-7.323815151184475e-10,2.9973606010194176e-10,-1.2634085023398035e-10,5.496145482138285e-11,-2.4798986122612886e-11,1.1543058079062116e-11,-5.553824829438756e-12,2.757065040155424e-12,-1.440694070932263e-12,8.197844272932427e-13,-5.655735255541042e-13
29,4.0720025074924894e-13,-5.203458829927313e-13,7.872558872009781e-13,-1.3150384683316154e-12,2.2437071085775914e-12,-3.858452778355078e-12,6.4796702364899645e-12,-1.0218389111683193e-11,1.384639289527995e-11,-9.89276631382838e-12,-1.4867696029260775e-11,6.675457270592811e-11,2.8048783267611393e-10,-1.4052176844339993e-09,7.163134065440818e-09,-1.2681676471919506e-08,4.964872551026329e-09,-3.8735342663829176e-10,4.541611221038628e-09,-3.730675642676545e-09,1.7166142263692821e-09,-7.101270799219503e-10,2.7890995856519593e-10,-1.1355506950027722e-10,4.787860779099882e-11,-2.1065828276426484e-11,9.588749486916082e-12,-4.538499010343068e-12,2.2161207542431644e-12,-1.1489389527306778e-12,6.441575526500264e-13,-4.45587736043483e-13
30,2.707694197934978e-13,-3.5100211336886753e-13,5.220408664226396e-13,-8.789877602951826e-13,1.4842500074962258e-12,-2.539166091636069e-12,4.134604070427027e-12,-6.0254912441027894e-12,6.0405808178083764e-12,5.684281265825175e-12,-4.900518399372845e-11,1.4889537005076038e-10,1.2193687808687295e-10,-1.0569275258460416e-09,7.1885621519849995e-09,-1.4180625219281295e-08,6.436950445302529e-09,-8.323744206636639e-10,4.87790628835699e-09,-3.865271774698612e-09,1.690953927870405e-09,-6.690642501420066e-10,2.491282846538588e-10,-9.666288731927349e-11,3.8907766298723975e-11,-1.6452278771922287e-11,7.216441680827252e-12,-3.319038710278218e-12,1.5733434523275435e-12,-8.033537793922801e-13,4.3810061966309574e-13,-3.042405966707569e-13
31,1.1892872032035097e-13,-1.6111855529655343e-13,2.2668047933122585e-13,-3.913523943907271e-13,6.376270606604843e-13,-1.0665413662399216e-12,1.526283124302875e-12,-1.3800279506124652e-12,-2.5220426319292923e-12,2.2570679267111422e-11,-8.566074652130023e-11,2.3765965715450647e-10,-5.281414550955908e-11,-6.503038611387621e-10,7.142132223918402e-09,-1.5716487347564882e-08,7.882394210774505e-09,-1.1157562945281092e-09,5.103913405472322e-09,-3.937676118167784e-09,1.6275460191195426e-09,-6.095867795768593e-10,2.1082589523468804e-10,-7.597257608620168e-11,2.8237971278538107e-11,-1.1064079535852251e-11,4.484807627574475e-12,-1.9264658602271633e-12,8.460788457026481e-13,-4.1310588399053125e-13,2.0752885799198665e-13,-1.4528223596549562e-13
