,0
346,-1.9201573658643905
347,-1.9201573288537936
348,-1.9201572915303533
349,-1.9201572538923695
350,-1.9201572159381306
351,-1.9201571776659283
352,-1.9201571390740435
353,-1.9201571001607558
354,-1.9201570609243457
355,-1.920157021363078
356,-1.920156981475225
357,-1.9201569412590485
358,-1.920156900712807
359,-1.920156859834758
360,-1.920156818623151
361,-1.9201567770762287
362,-1.9201567351922373
363,-1.9201566929694156
364,-1.9201566504060006
365,-1.9201566075002199
366,-1.9201565642502962
367,-1.92015652065446
368,-1.920156476710924
369,-1.920156432417909
370,-1.9201563877736194
371,-1.9201563427762736
372,-1.9201562974240636
373,-1.9201562517151989
374,-1.920156205647869
375,-1.9201561592202676
376,-1.920156112430584
377,-1.920156065277005
378,-1.9201560177577108
379,-1.9201559698708741
380,-1.9201559216146702
381,-1.920155872987264
382,-1.9201558239868306
383,-1.9201557746115219
384,-1.9201557248594976
385,-1.9201556747289108
386,-1.920155624217914
387,-1.920155573324652
388,-1.9201555220472648
389,-1.9201554703838908
390,-1.9201554183326643
391,-1.9201553658917168
392,-1.9201553130591753
393,-1.9201552598331584
394,-1.9201552062117901
395,-1.920155152193177
396,-1.9201550977754422
397,-1.920155042956679
398,-1.9201549877349966
399,-1.9201549321084967
400,-1.9201548760752676
401,-1.9201548196334044
402,-1.920154762780994
403,-1.9201547055161177
404,-1.9201546478368572
405,-1.9201545897412893
406,-1.9201545312274844
407,-1.920154472293507
408,-1.9201544129374275
409,-1.9201543531573058
410,-1.9201542929511954
411,-1.9201542323171523
412,-1.9201541712532255
413,-1.9201541097574606
414,-1.9201540478278991
415,-1.9201539854625755
416,-1.92015392265953
417,-1.9201538594167844
418,-1.9201537957323689
419,-1.9201537316043074
420,-1.9201536670306156
421,-1.92015360200931
422,-1.9201535365384
423,-1.9201534706158911
424,-1.9201534042397879
425,-1.9201533374080904
426,-1.920153270118794
427,-1.9201532023698888
428,-1.9201531341593672
429,-1.9201530654852106
430,-1.9201529963454012
431,-1.9201529267379178
432,-1.9201528566607347
433,-1.9201527861118208
434,-1.9201527150891446
435,-1.9201526435906695
436,-1.9201525716143557
437,-1.9201524991581587
438,-1.9201524262200285
439,-1.9201523527979174
440,-1.920152278889768
441,-1.9201522044935238
442,-1.9201521296071227
443,-1.9201520542284976
444,-1.9201519783555794
445,-1.9201519019862925
446,-1.9201518251185616
447,-1.9201517477503076
448,-1.9201516698794445
449,-1.920151591503883
450,-1.9201515126215316
451,-1.920151433230299
452,-1.9201513533280825
453,-1.9201512729127836
454,-1.9201511919822907
455,-1.9201511105345004
456,-1.920151028567294
457,-1.9201509460785613
458,-1.9201508630661732
459,-1.9201507795280142
460,-1.9201506954619494
461,-1.920150610865853
462,-1.920150525737589
463,-1.9201504400750165
464,-1.9201503538759979
465,-1.920150267138382
466,-1.9201501798600242
467,-1.9201500920387646
468,-1.9201500036724544
469,-1.9201499147589294
470,-1.920149825296023
471,-1.920149735281575
472,-1.9201496447134083
473,-1.9201495535893516
474,-1.9201494619072217
475,-1.9201493696648408
476,-1.920149276860021
477,-1.9201491834905768
478,-1.920149089554311
479,-1.9201489950490305
480,-1.9201488999725371
481,-1.9201488043226238
482,-1.920148708097087
483,-1.920148611293711
484,-1.9201485139102856
485,-1.9201484159445945
486,-1.9201483173944172
487,-1.9201482182575247
488,-1.9201481185316949
489,-1.92014801821469
490,-1.9201479173042766
491,-1.9201478157982215
492,-1.9201477136942753
493,-1.9201476109901967
494,-1.9201475076837347
495,-1.9201474037726345
496,-1.9201472992546424
497,-1.9201471941274977
498,-1.920147088388934
499,-1.9201469820366879
500,-1.9201468750684896
501,-1.920146767482057
502,-1.9201466592751237
503,-1.9201465504454007
504,-1.9201464409906062
505,-1.920146330908453
506,-1.9201462201966497
507,-1.9201461088529008
508,-1.920145996874909
509,-1.9201458842603736
510,-1.920145771006987
511,-1.9201456571124416
512,-1.9201455425744292
513,-1.9201454273906298
514,-1.9201453115587284
515,-1.9201451950764024
516,-1.9201450779413207
517,-1.9201449601511658
518,-1.920144841703594
519,-1.9201447225962767
520,-1.9201446028268725
521,-1.9201444823930367
522,-1.9201443612924272
523,-1.9201442395226933
524,-1.9201441170814797
