,0
0,0.0
1,3.9478412411364516e-07
2,1.57913587295333e-06
3,3.5530533763483696e-06
4,6.316533517125578e-06
5,9.869571931442334e-06
6,1.4212163008509027e-05
7,1.9344299890866612e-05
8,2.5265974474109054e-05
9,3.197717740710537e-05
10,3.947789809194413e-05
11,4.7768124683988944e-05
12,5.6847844091822974e-05
13,6.671704197735995e-05
14,7.737570275573313e-05
15,8.882380959551739e-05
16,0.00010106134441850712
17,0.00011408828790010483
18,0.0001279046194688771
19,0.00014251031730694308
20,0.00015790535835003006
21,0.00017408971828714037
22,0.0001910633715609955
23,0.00020882629136786957
24,0.00022737844965775578
25,0.0002467198171342
26,0.0002668503632545782
27,0.00028777005622998564
28,0.00030947886302540306
29,0.000331976749359586
30,0.00035526367970539763
31,0.00037933961728953136
32,0.0004042045240927883
33,0.00042985836085013274
34,0.00045630108705063677
35,0.0004835326609376467
36,0.0005115530395087275
37,0.0005403621785159407
38,0.0005699600324657328
39,0.0006003465546189912
40,0.0006315216969912663
41,0.000663485410352771
42,0.0006962376442284368
43,0.0007297783468980246
44,0.0007641074653961244
45,0.0007992249455124889
46,0.0008351307317917
47,0.0008718247675337243
48,0.000909306994793635
49,0.0009475773543818344
50,0.0009866357858642205
51,0.001026482227562242
52,0.001067116616552899
53,0.0011085388886689085
54,0.0011507489784989278
55,0.0011937468193873868
56,0.0012375323434348773
57,0.001282105481498097
58,0.0013274661631899054
59,0.0013736143168796011
60,0.001420549869693033
61,0.001468272747512489
62,0.0015167828749770296
63,0.0015660801754825981
64,0.001616164571181966
65,0.0016670359829850656
66,0.0017186943305589897
67,0.0017711395323281587
68,0.0018243715054743759
69,0.001878390165937216
70,0.0019331954284137476
71,0.001988787206359033
72,0.0020451654119860163
73,0.002102329956265858
74,0.002160280748927934
75,0.002219017698460002
76,0.0022785407121084233
77,0.00233884969587822
78,0.0023999445545332954
79,0.002461825191596545
80,0.002524491509349913
81,0.0025879434088348363
82,0.002652180789852021
83,0.002717203550961944
84,0.0027830115894847407
85,0.002849604801500538
86,0.0029169830818496223
87,0.0029851463241323817
88,0.003054094420709863
89,0.003123827262703549
90,0.0031943447399958025
91,0.003265646741229866
92,0.0033377331538101407
93,0.003410603863902406
94,0.003484258756433767
95,0.003558697715093151
96,0.0036339206223313103
97,0.003709927359360987
98,0.003786717806157136
99,0.003864291841457146
100,0.0039426493427611176
101,0.004021790186331753
102,0.00410171424719491
103,0.004182421399139602
104,0.004263911514718222
105,0.004346184465246705
106,0.004429240120804923
107,0.00451307835023651
108,0.004597699021149593
109,0.004683101999916561
110,0.004769287151674406
111,0.004856254340324995
112,0.0049440034285353485
113,0.005032534277737644
114,0.005121846748129544
115,0.005211940698674533
116,0.0053028159871019165
117,0.005394472469907208
118,0.005486910002352352
119,0.005580128438465837
120,0.005674127631043024
121,0.005768907431646375
122,0.005864467690605613
123,0.005960808257018113
124,0.0060579289787489055
125,0.00615582970243117
126,0.0062545102734662406
127,0.006353970536024045
128,0.006454210333043275
129,0.006555229506231608
130,0.006657027896065981
131,0.006759605341792818
132,0.006862961681428359
133,0.006967096751758772
134,0.007072010388340655
135,0.007177702425500976
136,0.007284172696337687
137,0.007391421032719558
138,0.0074994472652869515
139,0.007608251223451656
140,0.007717832735397334
141,0.00782819162807985
142,0.007939327727227441
143,0.008051240857341102
144,0.008163930841694589
145,0.008277397502335193
146,0.00839164066008341
147,0.008506660134533828
148,0.008622455744054958
149,0.008739027305789682
150,0.008856374635655695
151,0.008974497548345395
152,0.009093395857326714
153,0.009213069374842953
154,0.009333517911913225
155,0.009454741278332957
156,0.009576739282673885
157,0.009699511732284394
158,0.009823058433290177
159,0.009947379190594074
160,0.01007247380787657
161,0.01019834208759629
162,0.010324983830990009
163,0.010452398838073085
164,0.01058058690763991
165,0.010709547837263966
166,0.010839281423298375
167,0.010969787460876013
168,0.011101065743910177
169,0.011233116065094417
170,0.01136593821590326
171,0.011499531986592482
172,0.011633897166199225
173,0.01176903354254255
174,0.01190494090222366
175,0.012041619030626338
176,0.012179067711917069
177,0.01231728672904564
178,0.012456275863745425
179,0.012596034896533548
180,0.012736563606711437
181,0.012877861772365107
182,0.01301992917036543
183,0.013162765576368585
184,0.013306370764816444
185,0.01345074450893674
186,0.013595886580743677
187,0.013741796751038093
188,0.013888474789407912
189,0.014035920464228524
190,0.014184133542663069
191,0.014333113790662821
192,0.014482860972967637
193,0.01463337485310634
194,0.014784655193396945
195,0.014936701754947102
196,0.015089514297654594
197,0.015243092580207507
198,0.015397436360084782
199,0.01555254539355655
200,0.015708419435684462
201,0.01586505824032214
202,0.016022461560115497
203,0.0161806291465032
204,0.016339560749717152
205,0.0164992561187825
206,0.016659715001518527
207,0.016820937144538806
208,0.01698292229325149
209,0.017145670191859974
210,0.01730918058336306
211,0.017473453209555567
212,0.017638487811028614
213,0.017804284127169945
